workerid,stim_id,degree,superordinate_pl,adj,adj_polarity,NP_sg,NP_pl,np_expectations,response,specific,subFreq,superFreq
workerid_0145,78,weight,animals,light,negative,monkey,monkeys,medium,animals,0,4144229,58179731
workerid_0145,23,length,readings,short,negative,story,stories,medium,story,1,115510308,8678675
workerid_0145,71,strength,walls,weak,negative,condo,condos,medium,walls,0,5467369,14838230
workerid_0145,6,darkness,flowers,light,positive,rose,roses,medium,rose,1,13588663,58380229
workerid_0145,50,price,restaurants,expensive,positive,Korean restaurant,korean restaurants,medium,restaurants,0,37242,58580418
workerid_0145,17,height,people,tall,positive,teenager,teenagers,medium,teenager,1,4979216,480323270
workerid_0145,8,darkness,animals,light,positive,tiger,tigers,medium,tiger,1,7002617,58179731
workerid_0145,22,length,pets,long,positive,hamster,hamsters,medium,hamster,1,633540,26155002
workerid_0145,65,speed,people,quick,positive,child,children,medium,child,1,206543771,480323270
workerid_0145,68,strength,storms,weak,negative,hurricane,hurricanes,high,hurricane,1,3785008,3614108
workerid_0145,26,length,roads,short,negative,highway,highways,high,highway,1,5745573,15093824
workerid_0145,81,weight,furniture,light,negative,couch,couches,high,couch,1,478444,67400151
workerid_0145,1,darkness,birds,dark,negative,seagull,seagulls,high,seagull,1,329923,19695831
workerid_0145,85,weight,fruit,light,negative,watermelon,watermelons,high,watermelon,1,190836,22768964
workerid_0145,16,height,buildings,short,negative,skyscraper,skyscrapers,high,skyscraper,1,550406,27623285
workerid_0145,11,hardness,floors,hard,positive,tile,tile floors,high,floors,0,123821,7863848
workerid_0145,80,weight,electronic devices,heavy,positive,printer,printers,high,printer,1,26823567,631257
workerid_0145,29,loudness,concerts,loud,positive,rock concert,rock concerts,high,concerts,0,67033,8711738
workerid_0145,89,width,roads,wide,positive,boulevard,boulevards,high,boulevard,1,278244,15093824
workerid_0145,5,darkness,writing tools,light,positive,piece of chalk,chalks,high,piece of chalk,1,134762,141108
workerid_0146,78,weight,animals,heavy,positive,elephant,elephants,high,animals,0,2082778,58179731
workerid_0146,58,size,dogs,small,negative,chihuahua,chihuahuas,low,dogs,0,164502,28409576
workerid_0146,62,speed_f,vehicles,fast,positive,motorcycle,motorcycles,high,motorcycle,1,5752821,37254742
workerid_0146,80,weight,electronic devices,light,negative,laptop,laptops,medium,laptop,1,22190037,631257
workerid_0146,18,height,flowers,tall,positive,tulip,tulips,medium,flowers,0,1149010,58380229
workerid_0146,14,hardness,furniture,soft,negative,bedboard,bedboards,high,bedboard,1,2487,67400151
workerid_0146,43,price,shoes,cheap,negative,boots,boots,high,boots,1,18970389,80761516
workerid_0146,34,loudness_n,instruments,loud,positive,guitar,guitars,medium,instruments,0,7278585,48493077
workerid_0146,27,length,races,short,negative,relay race,relay races,medium,races,0,15545,9715279
workerid_0146,9,hardness,vegetables,hard,positive,mushroom,mushrooms,low,mushroom,1,3134851,9067552
workerid_0146,87,width,roads,wide,positive,side road,side roads,low,roads,0,35379,15093824
workerid_0146,51,size,plants,small,negative,flower,flowers,low,flower,1,58380229,35939932
workerid_0146,16,height,buildings,tall,positive,apartment building,apartment buildings,medium,buildings,0,312252,27623285
workerid_0146,58,size,dogs,small,negative,great dane,great danes,high,dogs,0,115558,28409576
workerid_0146,72,temperature,food,warm,positive,ice cream,ice cream,low,food,0,6277647,180152837
workerid_0146,50,price,restaurants,cheap,negative,Korean restaurant,korean restaurants,medium,restaurants,0,37242,58580418
workerid_0146,11,hardness,floors,hard,positive,tile,tile floors,high,floors,0,123821,7863848
workerid_0146,36,loudness_n,places,quiet,negative,city,cities,high,city,1,59810742,51698261
workerid_0146,21,length,dogs,short,negative,bassett hound,bassett hounds,medium,dogs,0,4658,28409576
workerid_0146,20,height,trees,tall,positive,alpine tree,alpine trees,medium,trees,0,1447,27379426
workerid_0146,61,speed,cookware,slow,negative,instant pot,instant pot,high,instant pot,1,354,3617598
workerid_0146,72,temperature,food,cold,negative,salad,salads,medium,food,0,2387032,180152837
workerid_0146,44,price,spices,expensive,positive,saffron,saffron,high,spices,0,939951,2836609
workerid_0146,32,loudness_n,venues,noisy,positive,restaurant,restaurants,medium,restaurant,1,58580418,9389442
workerid_0147,50,price,restaurants,expensive,positive,Chinese restaurant,chinese restaurants,low,restaurants,0,373328,58580418
workerid_0147,8,darkness,animals,light,positive,tiger,tigers,medium,tiger,1,7002617,58179731
workerid_0147,35,loudness,people,loud,positive,baby,babies,high,baby,1,13073168,480323270
workerid_0147,34,loudness_n,instruments,quiet,negative,guitar,guitars,medium,instruments,0,7278585,48493077
workerid_0147,38,loudness,birds,quiet,negative,woodpecker,woodpeckers,medium,birds,0,219083,19695831
workerid_0147,58,size,dogs,big,positive,chihuahua,chihuahuas,low,chihuahua,1,164502,28409576
workerid_0147,26,length,roads,long,positive,highway,highways,high,highway,1,5745573,15093824
workerid_0147,58,size,dogs,small,negative,poodle,poodles,medium,dogs,0,255182,28409576
workerid_0147,45,price,bracelets,cheap,negative,plastic,plastic bracelets,low,bracelets,0,3294,6784458
workerid_0147,3,darkness,cakes,light,positive,chocolate cake,chocolate cakes,low,chocolate cake,1,32745,5565768
workerid_0147,73,temperature_h,drinks,cold,negative,milkshake,milkshakes,low,drinks,0,99722,11137329
workerid_0147,79,weight,people,heavy,positive,kid,kids,medium,kid,1,96621142,480323270
workerid_0147,11,hardness,floors,hard,positive,carpet,carpet floors,low,carpet,1,38431,7863848
workerid_0147,51,size,plants,small,negative,flower,flowers,low,flower,1,58380229,35939932
workerid_0147,65,speed,people,slow,negative,adult,adults,high,people,0,32847475,480323270
workerid_0147,44,price,spices,expensive,positive,saffron,saffron,high,spices,0,939951,2836609
workerid_0147,9,hardness,vegetables,soft,negative,tomato,tomatoes,medium,tomato,1,5924980,9067552
workerid_0147,20,height,trees,short,negative,bonsai tree,bonsai trees,low,trees,0,154424,27379426
workerid_0147,64,speed,pets,quick,positive,turtle,turtles,low,turtle,1,2572647,26155002
workerid_0147,43,price,shoes,cheap,negative,sneakers,sneakers,medium,shoes,0,1435693,80761516
workerid_0147,3,darkness,cakes,dark,negative,chocolate cake,chocolate cakes,low,chocolate cake,1,32745,5565768
workerid_0147,53,size,insects,big,positive,ant,ants,low,ant,1,2101115,5119814
workerid_0147,2,darkness,paint,light,positive,white paint,white paints,high,white paint,1,1447,21928120
workerid_0147,11,hardness,floors,soft,negative,tile,tile floors,high,tile,1,123821,7863848
workerid_0147,81,weight,furniture,light,negative,couch,couches,high,couch,1,478444,67400151
workerid_0147,6,darkness,flowers,dark,negative,daisy,daisies,high,daisy,1,807181,58380229
workerid_0147,29,loudness,concerts,loud,positive,rap concert,rap concerts,medium,concerts,0,1191,8711738
workerid_0147,52,size,animals,small,negative,elephant,elephants,high,elephant,1,2082778,58179731
workerid_0147,2,darkness,paint,dark,negative,blue paint,blue paints,medium,blue paint,1,543,21928120
workerid_0147,4,darkness,times of day,light,positive,dusk,dusks,medium,dusk,1,3542,99907
workerid_0148,60,speed,animals,slow,negative,cheetah,cheetahs,high,animals,0,217628,58179731
workerid_0148,45,price,bracelets,expensive,positive,metal,metal bracelets,medium,bracelets,0,5274,6784458
workerid_0148,72,temperature,food,cold,negative,salad,salads,medium,salad,1,2387032,180152837
workerid_0148,4,darkness,times of day,dark,negative,day,days,high,day,1,305158140,99907
workerid_0148,42,price,rentals,expensive,positive,villa,villas,high,villa,1,9561875,61539717
workerid_0148,11,hardness,floors,soft,negative,tile,tile floors,high,floors,0,123821,7863848
workerid_0148,66,speed_f,aircrafts,fast,positive,plane,planes,high,plane,1,6448506,237522
workerid_0148,21,length,dogs,long,positive,bassett hound,bassett hounds,medium,dogs,0,4658,28409576
workerid_0148,37,loudness_n,vehicles,loud,positive,tractor,tractors,high,vehicles,0,2141187,37254742
workerid_0148,14,hardness,furniture,soft,negative,blanket,blankets,medium,blanket,1,4386506,67400151
workerid_0148,35,loudness,people,quiet,negative,baby,babies,high,baby,1,13073168,480323270
workerid_0148,54,size,fruit,big,positive,kumquat,kumquats,low,fruit,0,23947,22768964
workerid_0148,27,length,races,short,negative,triathlon race,triathlon races,high,races,0,1415,9715279
workerid_0148,1,darkness,birds,dark,negative,crow,crows,low,birds,0,1295877,19695831
workerid_0148,14,hardness,furniture,soft,negative,bedboard,bedboards,high,bedboard,1,2487,67400151
workerid_0148,86,width,animal dens,wide,positive,fox den,fox dens,medium,dens,0,1610,324
workerid_0148,2,darkness,paint,light,positive,white paint,white paints,high,white paint,1,1447,21928120
workerid_0148,43,price,shoes,expensive,positive,boots,boots,high,boots,1,18970389,80761516
workerid_0148,52,size,animals,big,positive,monkey,monkeys,medium,monkey,1,4144229,58179731
workerid_0148,27,length,races,long,positive,sprinting race,sprints,low,races,0,444674,9715279
workerid_0148,81,weight,furniture,light,negative,trash can,trash cans,low,trash can,1,205208,67400151
workerid_0148,29,loudness,concerts,quiet,negative,rap concert,rap concerts,medium,concerts,0,1191,8711738
workerid_0148,36,loudness_n,places,quiet,negative,town,towns,medium,town,1,13337599,51698261
workerid_0148,73,temperature_h,drinks,hot,positive,milkshake,milkshakes,low,milkshake,1,99722,11137329
workerid_0148,72,temperature,food,cold,negative,ice cream,ice cream,low,ice cream,1,6277647,180152837
workerid_0148,4,darkness,times of day,dark,negative,dusk,dusks,medium,times of day,0,3542,99907
workerid_0148,46,price,clothes,expensive,positive,shirt,shirts,low,shirt,1,34765824,27039649
workerid_0148,35,loudness,people,loud,positive,adult,adults,low,people,0,32847475,480323270
workerid_0148,1,darkness,birds,light,positive,crow,crows,low,crow,1,1295877,19695831
workerid_0148,84,weight,vehicles,heavy,positive,motorcycle,motorcycles,medium,motorcycle,1,5752821,37254742
workerid_0148,68,strength,storms,weak,negative,thunderstorm,thunderstorms,medium,storms,0,1410569,3614108
workerid_0149,41,price,statues,expensive,positive,bronze,bronze statues,medium,bronze,1,53960,2837498
workerid_0149,55,size,fish,small,negative,shark,sharks,high,shark,1,3302971,52768568
workerid_0149,41,price,statues,cheap,negative,plastic,plastic statues,low,statues,0,707,2837498
workerid_0149,4,darkness,times of day,light,positive,dusk,dusks,medium,dusk,1,3542,99907
workerid_0149,41,price,statues,expensive,positive,platinum,platinum statue,high,statues,0,503,2837498
workerid_0149,83,weight,materials,heavy,positive,wool,wool,high,wool,1,7657323,83903351
workerid_0149,88,width,waterways,narrow,negative,river,rivers,high,river,1,11240148,1843915
workerid_0149,55,size,fish,small,negative,tuna,tuna,medium,fish,0,2844261,52768568
workerid_0149,76,temperature_h,places,cold,negative,ice rink,ice rinks,low,ice rink,1,65504,51698261
workerid_0149,86,width,animal dens,narrow,negative,mouse den,mouse holes,low,mouse den,1,1789,324
workerid_0149,12,hardness,fruit,soft,negative,mango,mangos,medium,mango,1,100913,22768964
workerid_0149,77,temperature_h,food,cold,negative,chocolate fondue,chocolate fondues,high,food,0,1783,180152837
workerid_0149,78,weight,animals,heavy,positive,elephant,elephants,high,animals,0,2082778,58179731
workerid_0149,44,price,spices,cheap,negative,garlic,garlic,medium,spices,0,5884664,2836609
workerid_0149,13,hardness,materials,hard,positive,wood,wood,high,wood,1,51133768,83903351
workerid_0149,45,price,bracelets,expensive,positive,metal,metal bracelets,medium,bracelets,0,5274,6784458
workerid_0149,84,weight,vehicles,light,negative,bike,bikes,low,bike,1,10741844,37254742
workerid_0149,4,darkness,times of day,light,positive,day,days,high,day,1,305158140,99907
workerid_0149,73,temperature_h,drinks,hot,positive,milkshake,milkshakes,low,milkshake,1,99722,11137329
workerid_0149,50,price,restaurants,cheap,negative,Korean restaurant,korean restaurants,medium,restaurants,0,37242,58580418
workerid_0149,15,height,animals,tall,positive,penguin,penguins,low,penguin,1,2550463,58179731
workerid_0149,54,size,fruit,small,negative,watermelon,watermelons,high,watermelon,1,190836,22768964
workerid_0149,19,height,people,tall,positive,jockey,jockeys,low,jockey,1,875781,480323270
workerid_0149,35,loudness,people,loud,positive,teenager,teenagers,medium,people,0,4979216,480323270
workerid_0149,2,darkness,paint,dark,negative,white paint,white paints,high,white paint,1,1447,21928120
workerid_0149,78,weight,animals,light,negative,fish,fish,low,fish,1,52768568,58179731
workerid_0149,40,loudness,guitars,quiet,negative,bass guitar,bass guitars,high,guitars,0,445282,7278585
workerid_0149,1,darkness,birds,light,positive,parrot,parrots,medium,parrot,1,1049654,19695831
workerid_0149,88,width,waterways,wide,positive,creek,creeks,low,creek,1,862386,1843915
workerid_0149,83,weight,materials,light,negative,silk,silks,low,materials,0,418180,83903351
workerid_0149,40,loudness,guitars,loud,positive,bass guitar,bass guitars,high,guitars,0,445282,7278585
workerid_0150,87,width,roads,narrow,negative,highway,highways,high,roads,0,5745573,15093824
workerid_0150,16,height,buildings,short,negative,apartment building,apartment buildings,medium,buildings,0,312252,27623285
workerid_0150,52,size,animals,big,positive,monkey,monkeys,medium,animals,0,4144229,58179731
workerid_0150,29,loudness,concerts,quiet,negative,rap concert,rap concerts,medium,concerts,0,1191,8711738
workerid_0150,30,loudness_n,venues,quiet,negative,church,churches,low,church,1,13467005,9389442
workerid_0150,83,weight,materials,light,negative,cotton,cottons,medium,cotton,1,214521,83903351
workerid_0150,79,weight,people,light,negative,baby,babies,low,baby,1,13073168,480323270
workerid_0150,66,speed_f,aircrafts,fast,positive,helicopter,helicopters,medium,helicopter,1,2682275,237522
workerid_0150,21,length,dogs,short,negative,bassett hound,bassett hounds,medium,dogs,0,4658,28409576
workerid_0150,49,price,alcoholic drinks,cheap,negative,bottle of top-shelf liquor,liquors,high,bottle of top-shelf liquor,1,518686,377118
workerid_0150,19,height,people,short,negative,golfer,golfers,medium,golfer,1,1664649,480323270
workerid_0150,46,price,clothes,cheap,negative,suit,suits,high,suit,1,7986526,27039649
workerid_0150,78,weight,animals,heavy,positive,monkey,monkeys,medium,animals,0,4144229,58179731
workerid_0150,14,hardness,furniture,soft,negative,pillow,pillows,low,pillow,1,3970202,67400151
workerid_0150,72,temperature,food,cold,negative,salad,salads,medium,salad,1,2387032,180152837
workerid_0150,85,weight,fruit,heavy,positive,watermelon,watermelons,high,watermelon,1,190836,22768964
workerid_0150,20,height,trees,short,negative,redwood tree,redwood trees,high,trees,0,27197,27379426
workerid_0150,1,darkness,birds,light,positive,seagull,seagulls,high,seagull,1,329923,19695831
workerid_0150,34,loudness_n,instruments,quiet,negative,horn,horns,high,instruments,0,2427037,48493077
workerid_0150,2,darkness,paint,dark,negative,black paint,black paints,low,paint,0,820,21928120
workerid_0150,79,weight,people,heavy,positive,kid,kids,medium,kid,1,96621142,480323270
workerid_0150,17,height,people,short,negative,child,children,low,child,1,206543771,480323270
workerid_0150,36,loudness_n,places,quiet,negative,city,cities,high,city,1,59810742,51698261
workerid_0150,7,darkness,dogs,light,positive,pitbull,pitbulls,low,pitbull,1,100803,28409576
workerid_0150,38,loudness,birds,loud,positive,owl,owls,low,owl,1,2208765,19695831
