stim_id,degree,context_sentence,superordinate,np,np_expectations,adj,adj_polarity,np_match,originalResponse,cat_cleaned,specific,matchingSuper,mode_np,np_pl,superordinate.freq
39,loudness_n,Daniel is at a lake and hears the sound of a rowboat.,boats,rowboat,low,loud,positive,rowboat,rowboats,rowboats,1,1,rowboat,rowboats,boats
23,length_duration,William thinks about reading his favorite novel.,readings,novel,high,long,positive,novel,novels,novels,1,0,novel,novels,readings
30,loudness_n,Gabriel meets a friend at a church.,venue,church,low,noisy,positive,church,churches,churches,1,0,church,churches,venues
28,length_duration,Maya is considering listening to her favorite song.,audios,song,low,long,positive,song,songs,songs,1,0,song,songs,audios
25,length_duration,Sophie thinks about watching her favorite sitcom.,entertainment,sitcom,low,short,negative,sitcom,sitcoms,sitcoms,1,0,sitcom,sitcoms,entertainment
60,speed,Kim is at the zoo and watches a sloth move.,animals,sloth,low,slow,negative,sloth,sloths,sloths,1,0,sloth,sloths,animals
16,height,Gary is looking at a strip mall.,buildings,strip mall,low,short,negative,strip mall,strip malls,strip malls,1,0,strip mall,strip malls,buildings
29,loudness,Cameron is listening to a choral concert.,concerts,choral concert,low,quiet,negative,choral,concerts,concerts,0,1,concerts,choirs,concerts
81,weight,Michael is helping a friend move and picks up their chair.,furniture,chair,medium,light,negative,chair,chairs,chairs,1,0,chair,chairs,furniture
20,height,Alicia is walking in a botanical garden and sees a bonsai tree.,trees,bonsai tree,low,tall,positive,bonsai,bonsai,bonsai,1,0,bonsai tree,bonsai trees,trees
44,price,Simon is shopping for spices and looks at saffron.,spices,saffron,high,expensive,positive,saffron,spices,spices,0,1,spices,saffron,spices
23,length_duration,Laura thinks about reading her favorite story.,readings,story,medium,long,positive,story,stories,story,1,0,story,stories,readings
43,price,Eric is shopping for shoes and looks at a pair of boots.,shoes,boots,high,expensive,positive,boots,boots,boots,1,0,boots,boots,shoes
57,size,Stephen is shopping at an appliances store and looks at an oven.,appliances,oven,medium,small,negative,oven,ovens,ovens,1,0,oven,ovens,appliances
65,speed,Charles is taking a walk with an adult.,people,adult,high,quick,positive,adult,adults,adults,1,0,adult,adults,people
25,length_duration,Tom thinks about watching his favorite sitcom.,entertainment,sitcom,low,short,negative,sitcom,sitcoms,sitcoms,1,0,sitcom,sitcoms,entertainment
60,speed,Laura is at the zoo and watches a sloth move.,animals,sloth,low,slow,negative,sloth,animals,animals,0,1,animals,sloths,animals
82,weight,Gabriel is walking outside and picks up a feather.,objects,feather,low,light,negative,feather,feathers,feathers,1,0,feather,feathers,objects
15,height,Tanya is at a zoo and looks at a penguin.,animals,penguin,low,short,negative,penguin,penguins,penguins,1,0,penguin,penguins,animals
28,length_duration,Gary is considering listening to his favorite song.,audios,song,low,short,negative,song,songs,songs,1,0,song,songs,audios
18,height,Robert is looking at a pansy.,flowers,pansy,low,short,negative,pansy,flowers,flowers,0,1,flowers,pansies,flowers
67,strength,Michelle watches a child lift up a box.,people,child,low,strong,positive,child,children,children,1,0,child,children,people
39,loudness_n,Josh is at a lake and hears the sound of a rowboat.,boats,rowboat,low,loud,positive,rowboat,boats,boats,0,1,boats,rowboats,boats
79,weight,Jasmine lifts up a baby.,people,baby,low,heavy,positive,baby,babies,baby,1,0,baby,babies,people
75,temperature_h,Claire is in her kitchen and puts her hand in the freezer.,locations,freezer,low,warm,positive,freezer,freezers,freezers,1,0,freezer,freezers,locations
12,hardness,Natalia picks up a banana.,fruit,banana,low,hard,positive,banana,bananas,bananas,1,0,banana,bananas,fruit
31,loudness_n,Angela is at a friend's place and hears her pet fish.,pets,fish,low,loud,positive,fish,fish,fish,1,0,fish,fish,pets
43,price,Jennifer is shopping for shoes and looks at a pair of sneakers.,shoes,sneakers,medium,cheap,negative,sneakers,sneakers,sneakers,1,0,sneakers,sneakers,shoes
64,speed,Kim is at a friend's house and sees their pet cat come towards them.,pets,cat,medium,slow,negative,cat,cats,cats,1,0,cat,cats,pets
62,speed_f,Alicia sees a car on the highway.,vehicles,car,medium,slow,negative,car,cars,cars,1,0,car,cars,vehicles
10,hardness,John is eating a piece of chocolate.,candies,piece of chocolate,medium,soft,negative,chocolate,chocolates,chocolates,1,0,piece of chocolate,chocolates,candies
46,price,Greg is clothing shopping and looks at a coat.,clothes,coat,medium,cheap,negative,coat,coats,coats,1,0,coat,coats,clothes
17,height,Kim sees a teenager.,people,teenager,medium,tall,positive,teenager,teenagers,teenagers,1,0,teenager,teenagers,people
71,strength,Daniel is examining the walls of a friend's new condo.,walls,condo,medium,strong,positive,condo,walls,walls,0,1,walls,condos,walls
56,size,William sees his friend's new sedan.,vehicles,sedan,medium,big,positive,sedan,sedans,sedans,1,0,sedan,sedans,vehicles
19,height,Mika sees a golfer.,people,golfer,medium,tall,positive,golfer,golfers,golfers,1,0,golfer,golfers,people
88,width,Stephanie is standing at the bank of a stream.,waterways,stream,medium,wide,positive,stream,streams,streams,1,0,stream,streams,waterways
23,length_duration,Veronica thinks about reading her favorite story.,readings,story,medium,long,positive,story,stories,story,1,0,story,stories,readings
71,strength,Cameron is examining the walls of a friend's new mansion.,walls,mansion,high,weak,negative,mansion,walls,walls,0,1,walls,mansions,walls
81,weight,Anthony is helping a friend move and picks up their couch.,furniture,couch,high,light,negative,couch,couches,couches,1,0,couch,couches,furniture
10,hardness,Sophie is eating a jolly rancher.,candies,jolly rancher,high,soft,negative,jolly rancher,candies,candies,0,1,candies,jollies,candies
48,price,Alexander is at the butchershop and looks at a piece of steak.,meat,steak,high,cheap,negative,steak,steaks,steaks,1,0,steak,steaks,meat
22,length_duration,Simon is at a friend's house and notices the size of his pet snake.,pets,snake,high,short,negative,snake,snakes,snakes,1,0,snake,snakes,pets
42,price,Lucas is looking to rent a new place and checks out a villa.,rentals,villa,high,cheap,negative,villa,villas,villas,1,0,villa,villas,rentals
23,length_duration,Michael thinks about reading his favorite novel.,readings,novel,high,long,positive,novel,novels,novels,1,0,novel,novels,readings
68,strength,Melinda is hearing about the hurricane that is heading towards them.,storms,hurricane,high,strong,positive,hurricane,hurricanes,hurricanes,1,0,hurricane,hurricanes,storms
85,weight,Monica is at a grocery store and picks up a watermelon.,fruit,watermelon,high,heavy,positive,watermelon,watermelons,watermelons,1,0,watermelon,watermelons,fruit
47,price,Eric is shopping for berries and looks at the price of boysenberries.,berries,boysenberries,high,expensive,positive,boysenberries,berries,berries,0,1,berries,boysenberries,berries
55,size,Kathleen is at an aquarium and sees a shark.,fish,shark,high,big,positive,shark,sharks,sharks,1,0,shark,sharks,fish
45,price,Lee wants to buy a bracelet and looks at one made of gold.,bracelets,gold,high,expensive,positive,gold,bracelets,bracelets,0,1,bracelets,gold bracelets,bracelets
4,darkness,Alexander steps outside during the night.,times of day,night,low,light,positive,night,nights,nights,1,0,night,nights,times of day
58,size,Mika is taking a walk and sees a chihuahua.,dogs,chihuahua,low,small,negative,chihuahua,dogs,dogs,0,1,dogs,chihuahuas,dogs
43,price,John is shopping for shoes and looks at a pair of boots.,shoes,boots,high,expensive,positive,boots,boots,boots,1,0,boots,boots,shoes
78,weight,Jasmine is at the zoo and watches a fish being lifted.,animals,fish,low,light,negative,fish,fish,fish,1,0,fish,fish,animals
73,temperature_h,Charles takes the first sip from a milkshake.,drinks,milkshake,low,cold,negative,milkshake,drinks,drinks,0,1,drinks,milkshakes,drinks
20,height,Michelle is walking in a botanical garden and sees a bonsai tree.,trees,bonsai tree,low,tall,positive,bonsai,trees,trees,0,1,trees,bonsai trees,trees
40,loudness,Kim wants to play music and tries out a bass guitar.,guitars,bass guitar,high,quiet,negative,bass,guitars,guitars,0,1,guitars,bass guitars,guitars
82,weight,Laura is walking outside and picks up a feather.,objects,feather,low,light,negative,feather,objects,objects,0,1,objects,feathers,objects
28,length_duration,Kathleen is considering listening to her favorite song.,audios,song,low,long,positive,song,songs,songs,1,0,song,songs,audios
9,hardness,Lee is at a vegetable market and picks up a tomato.,vegetables,tomato,medium,soft,negative,tomato,tomatos,tomatos,1,0,tomato,tomatoes,vegetables
39,loudness_n,William is at a lake and hears the sound of a rowboat.,boats,rowboat,low,loud,positive,rowboat,boats,boats,0,1,boats,rowboats,boats
72,temperature,Veronica takes the first bite of her soup.,food,soup,high,cold,negative,soup,soups,soups,1,0,soup,soups,food
9,hardness,Cameron is at a vegetable market and picks up a cucumber.,vegetables,cucumber,high,soft,negative,cucumber,cucumbers,cucumbers,1,0,cucumber,cucumbers,vegetables
54,size,Greg is at a farmer's market and picks up a peach.,fruit,peach,medium,big,positive,peach,peaches,peaches,1,0,peach,peaches,fruit
13,hardness,Gabriel is at a hardware store and picks up a piece of plastic.,materials,plastic,medium,soft,negative,plastic,plastics,plastics,1,0,plastic,plastic,materials
34,loudness_n,Josh is listening to a friend playing the horn.,instruments,horn,high,quiet,negative,horn,horns,horns,1,0,horn,horns,instruments
18,height,Natalia is looking at a pansy.,flowers,pansy,low,short,negative,pansy,flowers,flowers,0,1,flowers,pansies,flowers
39,loudness_n,Lucas is at a lake and hears the sound of a sailboat.,boats,sailboat,medium,quiet,negative,sailboat,boats,boats,0,1,boats,sailboats,boats
33,loudness_n,Jennifer is taking a walk in a park and hears the cry of a rooster.,birds,rooster,high,quiet,negative,rooster,birds,birds,0,1,birds,roosters,birds
6,darkness,Eric is creating a flower bouquet and picks out a dahlia.,flowers,dahlia,low,dark,negative,dahlia,flowers,flowers,0,1,flowers,dahlias,flowers
55,size,David is at an aquarium and sees a shark.,fish,shark,high,big,positive,shark,fish,fish,0,1,fish,sharks,fish
23,length_duration,Tom thinks about reading his favorite novel.,readings,novel,high,long,positive,novel,novels,novels,1,0,novel,novels,readings
36,loudness_n,Greg is planning to move and reads about a nearby village.,places,village,low,quiet,negative,village,villages,villages,1,0,village,villages,places
54,size,Stephen is at a farmer's market and picks up a peach.,fruit,peach,medium,big,positive,peach,fruits,fruits,0,1,fruit,peaches,fruit
6,darkness,Natalia is creating a flower bouquet and picks out a rose.,flowers,rose,medium,light,positive,rose,flowers,flowers,0,1,flowers,roses,flowers
45,price,Veronica wants to buy a bracelet and looks at one made of gold.,bracelets,gold,high,expensive,positive,gold,bracelets,bracelets,0,1,bracelets,gold bracelets,bracelets
17,height,Alexander sees a teenager.,people,teenager,medium,tall,positive,teenager,teens,teenager,1,0,teenager,teenagers,people
14,hardness,Cameron is in his bedroom and sits on a blanket.,furniture,blanket,medium,hard,positive,blanket,blankets,blankets,1,0,blanket,blankets,furniture
62,speed_f,Lee sees a car on the highway.,vehicles,car,medium,slow,negative,car,cars,cars,1,0,car,cars,vehicles
69,strength,John is watching a wrestler lift weights.,athletes,wrestler,high,strong,positive,wrestler,wrestlers,wrestlers,1,0,wrestler,wrestlers,athletes
28,length_duration,Josh is considering listening to his favorite opera.,audios,opera,high,long,positive,opera,operas,operas,1,0,opera,operas,audios
87,width,Simon is driving on a downtown street.,roads,downtown street,medium,narrow,negative,downtown,roads,roads,0,1,roads,downtown streets,roads
58,size,Gabriel is taking a walk and sees a chihuahua.,dogs,chihuahua,low,big,positive,chihuahua,chihuahuas,chihuahuas,1,0,chihuahua,chihuahuas,dogs
38,loudness,Stephanie is in a forest and hears a mockingbird .,birds,mockingbird,high,quiet,negative,mockingbird,birds,birds,0,1,birds,mockingbirds,birds
46,price,Jasmine is clothing shopping and looks at a coat.,clothes,coat,medium,cheap,negative,coat,coats,coats,1,0,coat,coats,clothes
30,loudness_n,Lucas meets a friend at a church.,venue,church,low,noisy,positive,church,churches,churches,1,0,church,churches,venues
12,hardness,Angela picks up a banana.,fruit,banana,low,hard,positive,banana,fruit,fruit,0,1,fruit,bananas,fruit
76,temperature_h,William is spending his Saturday at a sauna.,places,sauna,high,cold,negative,sauna,saunas,saunas,1,0,sauna,saunas,places
78,weight,Daniel is at the zoo and watches a fish being lifted.,animals,fish,low,light,negative,fish,fish,fish,1,0,fish,fish,animals
20,height,Kathleen is walking in a botanical garden and sees a bonsai tree.,trees,bonsai tree,low,tall,positive,bonsai,trees,trees,0,1,trees,bonsai trees,trees
29,loudness,Eric is listening to a choral concert.,concerts,choral concert,low,quiet,negative,choral,concerts,concerts,0,1,concerts,choirs,concerts
28,length_duration,Maya is considering listening to her favorite song.,audios,song,low,short,negative,song,songs,songs,1,0,song,songs,audios
65,speed,Sophie is taking a walk with an adult.,people,adult,high,quick,positive,adult,people,people,0,1,people,adults,people
71,strength,Claire is examining the walls of a friend's new mansion.,walls,mansion,high,weak,negative,mansion,walls,walls,0,1,walls,mansions,walls
39,loudness_n,Laura is at a lake and hears the sound of a rowboat.,boats,rowboat,low,loud,positive,rowboat,boats,boats,0,1,boats,rowboats,boats
89,width,Michelle is walking on a country lane.,roads,country lane,low,narrow,negative,country lane,roads,roads,0,1,roads,country lanes,roads
